space_idx,x,y,variable,period,month,tau_vc,p_value_vc,sl_vc,vc_corrected,n_ties_vc,percent_ties_vc,n_min_vals_vc,percent_min_vals_vc,tau_b_adjusted_vc,filtered_vc,filter_reason_vc,tau_tfpw,p_value_tfpw,sl_tfpw,tfpw_applied,n_ties_tfpw,percent_ties_tfpw,n_min_vals_tfpw,percent_min_vals_tfpw,tau_b_adjusted_tfpw,filtered_tfpw,filter_reason_tfpw,n,rho1,n_spectral_peaks,dominant_period,spectral_confidence,same_significance,same_direction
401,977539.767727869,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
402,985688.992642603,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
403,993838.217557336,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
404,1001987.44247207,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
405,1010136.6673868,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
406,1018285.89230154,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
407,1026435.11721627,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
408,1034584.342131,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
409,1042733.56704574,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
410,1050882.79196047,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
411,1059032.01687521,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
412,1067181.24178994,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
413,1075330.46670467,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
414,1083479.69161941,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
415,1091628.91653414,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
416,1099778.14144887,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
417,1107927.36636361,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
418,1116076.59127834,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
419,1124225.81619307,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
420,1132375.04110781,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
421,1140524.26602254,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
422,1148673.49093727,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
423,1156822.71585201,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
424,1164971.94076674,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
425,1173121.16568148,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
426,1181270.39059621,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
427,1189419.61551094,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
428,1197568.84042568,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
429,1205718.06534041,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
430,1213867.29025514,998950.188654388,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
431,912345.968410001,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
432,920495.193324734,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
433,928644.418239468,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
434,936793.643154201,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
435,944942.868068935,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
436,953092.092983669,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
437,961241.317898402,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
438,969390.542813136,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
439,977539.767727869,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
440,985688.992642603,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
441,993838.217557336,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
442,1001987.44247207,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
443,1010136.6673868,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
444,1018285.89230154,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
445,1026435.11721627,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
446,1034584.342131,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
447,1042733.56704574,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
448,1050882.79196047,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
449,1059032.01687521,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
450,1067181.24178994,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
451,1075330.46670467,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
452,1083479.69161941,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
453,1091628.91653414,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
454,1099778.14144887,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
455,1107927.36636361,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
456,1116076.59127834,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
457,1124225.81619307,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
458,1132375.04110781,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
459,1140524.26602254,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
460,1148673.49093727,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
461,1156822.71585201,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
462,1164971.94076674,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
463,1173121.16568148,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
464,1181270.39059621,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
465,1189419.61551094,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
466,1197568.84042568,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
467,1205718.06534041,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
468,1213867.29025514,990800.963739655,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
469,912345.968410001,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
470,920495.193324734,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
471,928644.418239468,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
472,936793.643154201,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
473,944942.868068935,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
474,953092.092983669,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
475,961241.317898402,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
476,969390.542813136,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
477,977539.767727869,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
478,985688.992642603,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
479,993838.217557336,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
480,1001987.44247207,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
481,1010136.6673868,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
482,1018285.89230154,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
483,1026435.11721627,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
484,1034584.342131,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
485,1042733.56704574,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
486,1050882.79196047,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
487,1059032.01687521,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
488,1067181.24178994,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
489,1075330.46670467,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
490,1083479.69161941,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
491,1091628.91653414,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
492,1099778.14144887,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
493,1107927.36636361,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
494,1116076.59127834,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
495,1124225.81619307,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
496,1132375.04110781,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
497,1140524.26602254,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
498,1148673.49093727,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
499,1156822.71585201,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
500,1164971.94076674,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
501,1173121.16568148,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
502,1181270.39059621,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
503,1189419.61551094,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
504,1197568.84042568,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
505,1205718.06534041,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
506,1213867.29025514,982651.738824921,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
507,896047.518580533,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
508,904196.743495267,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
509,912345.968410001,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
510,920495.193324734,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
511,928644.418239468,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
512,936793.643154201,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
513,944942.868068935,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
514,953092.092983669,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
515,961241.317898402,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
516,969390.542813136,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
517,977539.767727869,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
518,985688.992642603,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
519,993838.217557336,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
520,1001987.44247207,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
521,1010136.6673868,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
522,1018285.89230154,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
523,1026435.11721627,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
524,1034584.342131,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
525,1042733.56704574,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
526,1050882.79196047,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
527,1059032.01687521,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
528,1067181.24178994,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
529,1075330.46670467,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
530,1083479.69161941,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
531,1091628.91653414,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
532,1099778.14144887,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
533,1107927.36636361,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
534,1116076.59127834,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
535,1124225.81619307,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
536,1132375.04110781,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
537,1140524.26602254,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
538,1148673.49093727,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
539,1156822.71585201,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
540,1164971.94076674,974502.513910188,Precipitation,monthly,10,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,,,,FALSE,0,0,0,0,FALSE,TRUE,low_n,0,,0,,,,
